smiles,mp,db,db_index,train/test
CC(C)NC(=O)CNS(=O)(=O)CCC(O)=O,399.15,Enamine,20760,True
BrC1=CC=CC=C1COC(=O)ON1C(=O)CCC1=O,380.15,OCHEM,15093,False
CC1=C(Br)SC(=N1)C1=CC=CC=C1,333.15,OCHEM,2622,True
CNC1CCCN(C1=O)C1=CC=CC=C1,350.15,Enamine,19669,True
OC1=C(Cl)C=C2C(OC(=O)C=C2C2=CC=CC=C2)=C1,534.15,Enamine,8928,True
C1=CC2=C(C=C1)C1=C(C=CC=C1)N=C2,380.15,OCHEM,8268,False
CC1=C(NC(=O)C2=C(F)C=CC=C2)C=C(C=C1)C(O)=O,542.15,Enamine,11359,True
CCC(=C)C(=O)C1=C(Cl)C(Cl)=C(OCC(O)=O)C=C1,395.15,Bradley,1669,False
CSC1=NC2=C(C=CC=C2)C(=O)N1CC=C,349.15,OCHEM,14670,True
CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2OC(=O)CCC1CCCC1,428.15,OCHEM,7257,True
CC1=CSC(C(=O)NN)=C1Cl,404.15,OCHEM,2063,True
COC1=C(C=C(C=C1)C(O)=O)S(=O)(=O)N(C)C,423.15,Enamine,4654,False
COC1=CC=C(CC2C3=CC(OC)=C(OC)C=C3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCC3=CC(OC)=C(OC)C=C3C2CC2=CC=C(OC)C(OC)=C2)C=C1OC,462.65,OCHEM,16125,True
OC(=O)CN1C=C(C=CC1=O)C(F)(F)F,492.15,Enamine,373,False
ClC1=CC=CC=C1I,274.0,Bradley,259,True
CC(C)CC1CCC(=O)NC1=O,403.15,Enamine,4358,True
O=C(CCNNC(=O)C1=CC=NC=C1)NCC1=CC=CC=C1,424.15,Bradley,777,True
CC(=O)NC1CCCN(C1)C(=O)CCl,384.15,Enamine,13447,True
CC(C)C1CCNC(=O)CC1,350.15,Enamine,19481,True
COC1=C(OC)C(=CC=C1)C(O)=O,396.15,OCHEM,9858,True
CCOC(=O)C1=CN=CN1C(C)C1=CC=CC=C1,340.15,OCHEM,11350,True
OC1=C(O)C=C(C=C1)C1=NN2C(SC1)=NN=C2C1=CC=C(Br)C=C1,543.15,Enamine,5056,True
OC(=O)C1CNC(=O)C1,403.15,Enamine,15658,True
FC1=CC(F)=C(C=C1)C#N,319.15,OCHEM,17757,True
CC1=NC2=CC=CC=C2N1CCC1=NN=C(S)N1N=CC1=C(Cl)C=CC=C1,523.15,OCHEM,14113,True
COC1=C(C=C(C=C1)C(O)=O)C1=CC=NN1C,499.15,Enamine,6700,True
NC1=C(Br)C=C(F)C(F)=C1F,332.15,OCHEM,3666,True
COC1=CC=CC(=C1)[C@@]1(O)CCCC[C@@H]1CN(C)C,453.65,OCHEM,16131,False
NC1=NC(=CS1)C(F)(F)F,340.15,Enamine,11452,True
NC1=CC(CC2CCCCC2)=NN1,346.15,Enamine,13832,True
COC(=O)C1=CC=C(Br)O1,337.15,OCHEM,15505,True
CCS(=O)(=O)N1CC2=C(CC1C(O)=O)C=CC=C2,385.15,Enamine,1477,True
CC1(C)OC(=O)C(=CC2=CC=CS2)C(=O)O1,455.15,OCHEM,17143,False
OC(=O)C1=CSC(=N1)C1=CC(Br)=CS1,503.15,Enamine,13908,True
OC1=CC2=C(C=C1)C(CCl)=CC(=O)O2,409.15,Enamine,1814,True
CC(C)NC(=O)C(C)C,377.15,OCHEM,5378,True
BrC(=NNC1=CC=CC=C1)C1=CC=CC=C1,463.15,OCHEM,14234,True
COC(=O)C1=CC=C(C=C1)[N+]([O-])=O,368.65,Bradley,1280,True
CC(C)(C)OC(=O)NC1(CCCC1)C(O)=O,406.15,OCHEM,16581,True
C(N1CCC2=C(C1)NC1=CC=CC=C21)C1=CC=CC=C1,441.15,OCHEM,14960,True
CCCCCCCCOC1=CC=C(C=C1)C(C)=O,304.15,OCHEM,6636,True
ClC1=CC=C(C=C1)N=C=O,303.15,OCHEM,7809,True
NS(=O)(=O)C1=C(Cl)SC(Cl)=C1,405.15,OCHEM,3009,True
CC(C)NC1=NC(NC(C)C)=NC(Cl)=N1,486.15,OCHEM,8184,True
CC(C)C(Br)C(N)=O,405.15,Enamine,9362,True
CN1N=CC2=C1N=CN=C2NCCN,570.15,OCHEM,14257,True
NC1(CCCC1)C(O)=O,594.15,OCHEM,5667,True
COC(=O)C1=CC=C(OS(=O)(=O)C2=CC=C(C)C=C2)C=C1,363.5,OCHEM,16353,True
CSC1=CC(C(O)=O)=C(C=C1)[N+]([O-])=O,450.15,Enamine,9594,True
NC1=C(C=NC=N1)C1=CC=CC=C1,429.15,Enamine,17069,False
OC(=O)C1=CN(N=N1)C1=CC(=CC=C1)[N+]([O-])=O,433.15,Enamine,18720,True
CCC1=CN(C2CC(O)C(CO)O2)C(=O)NC1=O,425.15,OCHEM,11020,True
OC(=O)CSC1=NN=C(O1)C1=CC=C(Cl)C=C1,428.15,Enamine,1503,True
OC(C(O)=O)C1=CC(F)=CC=C1,369.15,OCHEM,17597,True
CC(C)(C)C(=O)NC1=CC(C(O)=O)=C(F)C=C1,453.15,Enamine,21479,True
OC(=O)C(CC1=CC=CC=C1)NC(=O)OCC1=CC=CC=C1,361.65,OCHEM,9759,True
CC(C)CC(N)CC(O)=O,523.15,OCHEM,1435,True
CCC(Br)(CC)C(=O)NC(N)=O,391.15,OCHEM,7380,True
OC(=O)C1CCCN(C1)S(=O)(=O)C1=CC=C(Br)C=C1,481.15,Enamine,184,True
OC(=O)C1CC(=O)CC1C(O)=O,460.15,Enamine,21830,True
[O-][N+](=O)C1=C(F)C=C(Br)C(=C1)S(Cl)(=O)=O,354.15,Enamine,21324,True
CC(C)(OC1=CC=C(F)C=C1)C(O)=O,342.15,Enamine,5404,False
NC1=C(C=C(Br)C=N1)S(N)(=O)=O,473.15,Enamine,19040,True
NS(=O)(=O)C1=CC=C(SCC(O)=O)C=C1,431.15,Enamine,15857,True
COC1=C(NC2=NC3=C(S2)C=C(S3)C(O)=O)C=CC=C1,509.15,Enamine,11996,True
CN(CC1=CN=C(Cl)C=C1)C(C)=NC#N,372.05,OCHEM,12013,True
CN1N=C(C)C(C(=O)NC2(CCCC2)C(O)=O)=C1C,509.15,Enamine,22325,True
C1CO1,162.15,Bradley,811,True
ClCCCC(Cl)=O,226.15,OCHEM,463,True
NCC1=NN=C2C=CC=CN12,405.15,Enamine,6017,True
CN(C)C(CSC(N)=O)CSC(N)=O,461.15,OCHEM,21610,True
OC(=O)CN1C=C(C=CC1=O)[N+]([O-])=O,499.15,Enamine,15381,True
FC(F)(F)C1=NN=C(S)N1N=C1C(=O)NC2=CC=CC=C12,573.15,OCHEM,16062,True
CC1=C(SC2=CC=C(C=C2)C(O)=O)C=CC=C1,452.15,Enamine,4978,True
CC1=C2CCCCC2=CC=C1,250.15,OCHEM,10315,True
CCOC(=O)C1=C(CBr)C(C#N)=C(N)S1,480.15,Enamine,2093,True
CCC(Br)(CC)C(=O)NC(=O)NC(C)=O,382.15,Bergstrom,2,True
OC(=O)CNC(=O)C=CC1=CC=CO1,493.15,Enamine,11091,True
CCCCN(C)C1=CC=C(C=C1)C(O)=O,408.15,Enamine,15457,True
CCN1C=C(Br)C=C1C(O)=O,422.15,Enamine,12943,True
CCOC1=C(C=C(Br)C=C1)S(=O)(=O)NC1=CC=C(N)C=C1,351.15,Enamine,889,True
OC(=O)C1=CC(=CC=C1)S(=O)(=O)NC1=C(C=CC=C1)C1=CC=CC=C1,438.15,Enamine,2918,True
CC(Cl)C(=O)NC1=CC(F)=C(C)C=C1,376.15,Enamine,9462,True
[O-][N+](=O)C1=CC=C2C=CC=CC2=C1,352.15,OCHEM,8956,True
CC(C)C1=CC(OCC(O)=O)=C(C)C=C1,427.15,Enamine,2601,True
O=CC1=COC(=N1)C1=CC=CC=C1,364.15,Enamine,18544,True
CC1=C(C(O)=O)C(C)=C(C=C1)S(Cl)(=O)=O,421.15,Enamine,5694,True
CC1=CC=C(C=C1)C1=NOC(=C1)C(O)=O,478.15,Enamine,11388,True
COC1=CC=C(C=C1)N1CCN(CC1)C(=O)CCCl,347.15,Enamine,10805,True
OC(=O)C1=CC(=CN1)C#N,530.15,Enamine,21936,True
OC(=O)C1=CN=C(S1)C1=COC=C1,500.15,Enamine,20441,True
CC(C)CCCCCCCOC(=O)C=C,173.15,OCHEM,9813,False
CC1=C(SC(=C1)S(Cl)(=O)=O)C(O)=O,468.15,Enamine,12010,True
CC1=C(CO)C=CC(F)=C1,318.15,Enamine,7926,True
CSC1=CC(=NN1)C1=CC=C(F)C=C1,375.15,OCHEM,3072,True
CN1N=C(C=C1N)C1=CC=C(Cl)C=C1,424.15,OCHEM,2597,True
CN1C=C(C=CC(O)=O)C(=O)N(C)C1=O,546.15,Enamine,9809,True
CCOC1=CC=C(C=C1)C1=NN=C2SC(NN12)C1=CC=CC=C1,391.15,OCHEM,18223,True
CN(C)C1=C2C=CC(=CC2=NC=N1)C(O)=O,597.15,Enamine,21739,True
COC1=CC(NC(=S)NN)=CC=C1,442.15,Enamine,1228,True
NC1=C(Br)N=CC=N1,403.15,Enamine,4866,True
CC(=O)N1CCN(CC1)S(=O)(=O)C1=CC(=CC=C1)C(O)=O,533.15,Enamine,2108,True
CCCCCCCCCCCCCC#N,292.15,OCHEM,9296,True
C1CN=C(N1)C1=CC=CC=C1,369.65,OCHEM,9608,True
OC(=O)C=C1CCCCC1,364.15,Enamine,14254,True
OC(=O)CC1=CC=C(OCC2=CC=CC=C2)C=C1,397.15,OCHEM,7009,True
CCN(CC)C(=O)C1=CC=C(O)C=C1,394.15,Enamine,20698,True
FCCCl,223.15,OCHEM,9460,True
CCOC(C)C1=NC=CN1,343.15,Enamine,21389,True
OC1(CN2CCC1CC2)C#N,431.15,OCHEM,2314,True
COC(=O)C1=C([C@@H]2C=C[C@H]1C1=C2C(C2=CC=CC=C2)=C2C=CC=CC2=C1)C(=O)OC,492.5,OCHEM,15663,False
CC1=NC(=CS1)C1=CC=C(CO)S1,341.15,OCHEM,1870,False
OC(=O)C1=CC(=C(Br)O1)S(Cl)(=O)=O,413.15,Enamine,14382,True
NC1=CC(=NN1C1=CC=CC=C1)C1CC1,408.15,Enamine,8463,True
CC(C)CC(C)(O)C#CC(C)(O)CC(C)C,316.15,OCHEM,5492,True
[O-][N+](=O)C1=C(C=CC=C1)C1=C(C(=NO1)C1=CC=CC=C1)C1=CC=CC=C1,400.15,OCHEM,12456,True
OC(=O)C1=CC=C(NS(=O)(=O)C2=CC(Cl)=C(F)C=C2)C=C1,514.15,Enamine,4134,True
COC1=CC=C(C=CC(=O)C2=CC(=CC=C2)C(=O)C=CC2=CC=C(OC)C=C2)C=C1,408.15,OCHEM,12567,True
CCOC(=O)C1=CNC(=O)N=C1C(F)(F)F,438.15,OCHEM,2071,True
CCOC1=NN=C(NS(=O)(=O)C2=CC=C(N)C=C2)C=C1,456.15,OCHEM,9632,True
ClC(=O)C1=CSC2=C1C=C(Br)C=C2,399.15,OCHEM,3078,True
OC(=O)C1=CC(=C(Cl)C=C1)S(=O)(=O)N1CCOCC1,450.15,Enamine,169,True
O=CC1=C2C=CC=CC2=CC=N1,325.15,Enamine,20522,True
CC(C)C(NC(=O)OCC1C2=C(C=CC=C2)C2=C1C=CC=C2)C(O)=O,418.15,OCHEM,1263,False
NC1=NC(=O)N(C=C1)C1OC(CO)C(O)C1O,485.15,OCHEM,8228,True
NC1=C(CN2C=NC=N2)C=CC=C1,329.65,OCHEM,3382,True
CC1=CC(=O)NC(=N1)C1=NC=CC=N1,446.15,Enamine,15737,True
COC1=CC(NC(=O)NN)=C(Cl)C=C1,433.15,Enamine,20959,True
OC(=O)CCC(NC(=O)CC1=CC2=C(C=CC=C2)C=C1)C(O)=O,447.15,Enamine,11627,True
COC1=C(NC(C)=O)C=C(C=C1)S(Cl)(=O)=O,419.15,Enamine,5933,True
FC(F)(F)C1=CC2=C(NC(=O)OC2=O)C=C1,543.15,Enamine,20891,True
BrC1=CC=C(NCC2=NC=CC=C2)C=C1,350.15,Enamine,13617,False
CCN1C=CC2=CC=CC=C12,378.15,OCHEM,10939,True
[O-][N+](=O)C1=C(NC2=C(F)C=C(F)C=C2)C=CC=C1,353.15,Enamine,7050,True
OC(=O)C1=CC=CN=C1F,437.15,OCHEM,3891,True
BrCCOC1=CC=C(C=C1)C#N,330.15,Enamine,2446,True
OC(=O)C1=CN(C(=O)C=C1)C1=C(F)C=CC=C1,523.15,Enamine,3560,True
OC(=O)CCC1=NC2=C(C3=C(CCC3)S2)C(=O)N1,494.15,Enamine,3036,True
CC#CC#CC,340.55,Bradley,834,True
CC(=O)NC1=CC=CC=C1C1=CC2=CC=CC=C2N1,425.15,OCHEM,12869,True
C1CC2=CC=C(CCC3=CC=C1C=C3)C=C2,559.15,OCHEM,861,True
CS(=O)(=O)C1=CC(NC(=O)CCl)=C(F)C=C1,400.15,Enamine,5433,True
CCCCCCOC(=O)C1=CC=C(N)C=C1,333.15,Enamine,3493,True
C1=CC=C2N=C(C=NC2=C1)C1=CC(=CC=C1)C1=NC2=CC=CC=C2N=C1,475.15,OCHEM,12498,True
CC(C)(C)OC(=O)NCCNS(=O)(=O)C1=CC=C(N)C=C1,404.15,Enamine,14680,True
OC(=O)C1=C(F)C(F)=C(F)C(F)=C1F,375.15,Bradley,943,True
CC(C)(N1N=NC2=C1C=CC=C2)C(N)=O,460.15,OCHEM,396,True
NC(=S)NNC(N)=S,475.15,OCHEM,1236,True
OC(NC1=CC=NC=C1)=C1N=CC=CC1=O,438.15,Enamine,18748,True
CC1=NN(C(C)=C1NC(=O)CCl)C1=CC=CC=C1,423.15,Enamine,2455,True
CS(=O)(=O)C1=C(C(O)=O)C(Cl)=CC=C1,421.15,Enamine,7098,True
COC1=C(O)C=CC(CCN(CC2=CC(O)=CC=C2)C(=O)C(F)(F)F)=C1,324.15,OCHEM,13205,True
NC(N)=O,407.15,Bradley,2500,True
CNC(=O)NC(C)(C)C(O)=O,413.15,Enamine,14249,True
CNC(=O)C1=CC=C(C=C1)C#N,483.15,Enamine,10633,True
OC(=O)C1=C(N=CC=N1)C(=O)NCC1=CC=C(F)C=C1,444.15,Enamine,11935,True
CC(CC(=O)C1=CC=CC=C1)C1=CC=CC=C1,343.15,OCHEM,18504,True
BrC1=CC=C(N=C1)C1=CC=CC=C1,347.15,OCHEM,20714,True
OC(=O)CCCC1=CNC2=CC=CC=C12,397.15,Bradley,1678,True
OC(=O)CCC(=O)C1=CC=C(C=C1)S(Cl)(=O)=O,400.15,Enamine,22074,True
COC(=O)C1=CC(Cl)=CC=C1Cl,311.95,Bradley,546,True
COC1=C(O)C=C2C(C)=NCCC2=C1,457.15,OCHEM,1277,True
NNC(=O)C1=C(Br)C=CC(F)=C1,423.15,Enamine,17670,True
OC(=O)CCBr,334.35,Bradley,2157,False
CC1=C(C=NN1CCOC1CCCCO1)C(O)=O,413.15,Enamine,5990,True
CCC(C)CCC(C)O,212.15,OCHEM,11523,True
COC1=CC=C(C=C1)C(NC(=O)CCl)C1=CC=C(OC)C=C1,392.15,Enamine,8132,True
NC1=NC(=CS1)C1=CC=C(F)C(F)=C1,389.15,OCHEM,6259,True
OC(=O)C1=CN(N=C1)C1=CC=C(Br)C=C1,528.15,Enamine,13059,False
CC(C(O)=O)=C(C1=CC=CC=C1)C1=CC=CC=C1,436.15,OCHEM,12949,True
CCC1(C)NC(=O)N(CC(O)=O)C1=O,430.15,Enamine,2948,True
CN1C=C(Br)C(=N1)[N+]([O-])=O,431.15,Enamine,18721,False
OC1=CC=CC2=C(O)C=CC=C12,534.15,Enamine,14286,True
SC1=NNC(=N1)C1=NC=CC=C1,553.15,Enamine,19896,True
ClC(=O)C1=CC=C(C=C1)C1=CSC=C1,419.15,OCHEM,5358,True
CCCCCCCCCCCCCCCC#N,304.15,OCHEM,9301,True
ClCC(=O)NC1=NN=C(O1)C1=CC=CC=C1,493.15,Enamine,717,True
ClC1=NOC2=C1C=CC=C2,304.15,OCHEM,2404,True
CC1=CC=C(F)C(C(N)=O)=C1Cl,424.65,OCHEM,19271,True
COCC(=O)C1=CC(=CC=C1)[N+]([O-])=O,379.15,Enamine,15220,True
CC(C)(C)C1=CC(N)=C(O)C(=C1)C(C)(C)C,434.15,OCHEM,16244,True
CC1=NC(=CN1CCC#N)[N+]([O-])=O,388.15,OCHEM,18320,True
COC1=CC2=C(NC3=C2CCCC3)C=C1,333.15,Enamine,6638,True
CC1=NN(C(C)=C1NC(=O)CCCl)C1=CC=CC=C1,393.15,Enamine,9900,False
CCCCCC1=CC=C(C=C1)C#CC1=CC=C(OCC)C=C1,335.15,OCHEM,18419,False
OC(=O)CCSCC1=NC=CC=C1,348.15,Enamine,13624,True
O=C1NCCN1C1=NC=C(S1)N(=O)=O,534.15,OCHEM,14,True
CC(C)NCC1=NN=C(O1)C1=CC=C(C=C1)[N+]([O-])=O,451.15,Enamine,3014,True
CC1=CC=C2C(C=CC3=C2C=CC=C3)=N1,349.15,OCHEM,18231,True
CN1C2CC(CC1C1OC21)OC(=O)C(CO)C1=CC=CC=C1,332.15,OCHEM,51,True
NNC(=O)C1=CC=C(Cl)N=C1,523.15,OCHEM,6078,True
ClCC(=O)NCC1CCN(C1)C1=CC=CC=C1,335.15,Enamine,13408,False
CC1=CC2=C(SC(C=O)=C2)C=C1,371.65,OCHEM,2898,True
CC1C(NC1=O)C1=CC=CC=C1,366.15,Enamine,21543,True
CS(=O)(=O)NCCC1=CC=C(C=C1)C(O)=O,445.15,Enamine,9501,False
CC(Cl)C(=O)NC1=CC=C(Cl)C=C1,374.15,Enamine,2640,False
NN1C2=C(C=CC=C2)N=C1S(O)(=O)=O,525.15,OCHEM,6556,True
CC12CC3CC(C)(C1)CC(N)(C3)C2,531.15,OCHEM,11140,True
BrC1=C2CCCC(=O)NC2=CC=C1,443.15,Enamine,7898,False
CCCCCCC1=CC=C(O)C=C1O,339.65,Bradley,2434,False
CC(C)CCOC1=CC=C(C=C1)C(=O)NN,382.15,Enamine,1400,True
CN(C)S(=O)(=O)C1=C(Cl)C=CC(N)=C1,400.15,Enamine,778,True
CNS(=O)(=O)C1=CC=C(C=C1)C(O)=O,521.15,Enamine,8348,True
OC(=O)C1CSC2=C(O1)C=CC=C2,400.15,Enamine,15715,True
CN1N=C(C)C=C1N,348.15,OCHEM,18108,True
COC1=CC=C(C=C1)C(N)C1=CC(=CC=C1)S(C)(=O)=O,354.15,Enamine,21620,True
CC1=C(CCl)C2=C(C=C1)C(CCl)=C(C)C=C2,501.15,OCHEM,15637,False
CN1C=NN(C1=O)C1=CC=C(N)C=C1,433.15,Enamine,6129,True
O=C(N1CCCCC1)C1=CC=CC=C1,322.15,OCHEM,9497,True
OC(=O)C1CC2CCCCC2N1C(=O)OCC1C2=C(C=CC=C2)C2=C1C=CC=C2,443.15,Enamine,20153,True
OC(=O)C1=CSC(=N1)N1CCOCC1,449.15,OCHEM,3611,True
FC(F)OC1=C(C=O)C(Cl)=CC=C1,311.15,Enamine,19214,True
NC1=C2CCCC2=NN1C1=CC=CC=C1,454.15,Enamine,8586,True
CC1=CC(Br)=CC=C1N=C=O,322.15,OCHEM,20298,True
O=C1CCCCCCCN1,351.15,OCHEM,9605,True
CC(=O)NC(CC1=CC=CC=C1)C(=O)NC(CC1=CC(I)=C(O)C(I)=C1)C(O)=O,493.15,OCHEM,1130,True
C1CCC(CC1)C1=CC=C(C=C1)C1CCCCC1,377.15,OCHEM,18528,True
OCC1=NC=CN1CC(F)(F)F,363.15,Enamine,17251,True
CCOC(=O)C1=C(C)C(C(=O)OC(C)(C)C)=C(N)S1,364.15,Enamine,10597,False
NCC1=CC2=C(S1)C=CS2,332.15,Enamine,4647,True
CC(N)(CC1=CC=C(O)C=C1)C(O)=O,585.15,OCHEM,9394,True
NS(=O)(=O)C1=CN(CC2=CC=CC=C2)N=C1,431.15,Enamine,22250,False
ClC1=CC=C2C(=C1)N=CC=C2N1CCNCC1,387.15,OCHEM,3314,True
CS(=O)(=O)NC(=O)C1=CC(OC2=C(Cl)C=C(C=C2)C(F)(F)F)=CC=C1[N+]([O-])=O,493.15,OCHEM,11699,True
ClC1=CC(=CC=C1)N1C=CNC1=S,435.15,OCHEM,3830,True
CN1C(S)=NC2=C(SC=C2)C1=O,587.15,Enamine,9627,True
CCCNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1,401.15,Bradley,182,True
OP(O)(=O)CCP(O)(O)=O,491.15,OCHEM,10766,True
O=C(C=CC1=CC=CC=C1)C=CC1=CC=CC=C1,384.15,OCHEM,15570,True
CC1=NN(C(=O)C1CC1=C(O)C=CC=C1)C1=CC=CC=C1,413.15,OCHEM,12897,True
CC1=CC(Br)=CC(C)=C1O,349.15,OCHEM,20273,False
NC1=CC=C(C=C1Cl)C1=CC=C(N)C(Cl)=C1,405.15,OCHEM,7608,True
CC(C)C1=NOC2=C1C(=CC(=N2)C1=CN=CC=C1)C(O)=O,553.15,Enamine,15164,True
ClC(=O)N(C1=CC=CC=C1)C1=CC=CC=C1,356.65,Bradley,1042,True
CC(O[Si](C)(C)C)=N[Si](C)(C)C,297.15,OCHEM,3977,True
CCCCSCCCC,193.35,Bradley,238,True
ClC(=O)C(Cl)(Cl)Cl,241.35,OCHEM,7347,True
NC(CCCCNC(=O)OCC1=CC=CC=C1)C(O)=O,532.15,OCHEM,5708,True
CS(=O)(=O)C1=CC=C(OCCBr)C=C1,374.15,Enamine,20360,True
COC1=C(C=C(F)C=C1)C(=O)CBr,348.15,Enamine,11087,True
FC1=CC=C(C=C1)S(=O)(=O)NC1CC1,328.15,Enamine,12424,True
NC1=CC=CC=C1S,299.15,OCHEM,8175,False
CC(C)C1(CC(Br)=C)C(=O)NC(=O)NC1=O,450.15,Bergstrom,153,True
ClC1=CC2=C(NC=C2)C=C1,344.15,OCHEM,20767,False
CC(=O)C1=C(C)N=C2SC=CN12,406.15,Enamine,9707,True
CC1=NN=C(O1)C1CC2=C(CN1)C=CC=C2,339.15,Enamine,13843,True
ClC1=C(C#N)C(Cl)=NS1,338.15,Enamine,12532,True
COC1=C(O)C2=C(CC3N(C)CCC4=CC=CC2=C34)C=C1,397.15,OCHEM,9359,True
CC1=CC=C(C=C1)S(=O)(=O)NCCCN(CCCN(CCCNS(=O)(=O)C1=CC=C(C)C=C1)S(=O)(=O)C1=CC=C(C)C=C1)S(=O)(=O)C1=CC=C(C)C=C1,399.15,OCHEM,14905,True
CCOC1=CC=CC=C1,243.35,Bradley,702,True
O=C1CCC(=O)N1C1=CC=CC=C1,429.15,OCHEM,7474,True
C[Si](C)(C)C1C2=CC=CC=C2C2=C1C=CC=C2,369.65,OCHEM,20967,True
CC(C)C1=NN(C)C2=C1C=C(S2)C(O)=O,483.15,Enamine,21507,True
CC(=O)N=C1/SC(=NN1C1=CC=C(F)C=C1)C(C)=O,430.15,OCHEM,13496,True
CCOC(=O)C(=CNC1=CC=CC=C1Cl)C#N,439.15,OCHEM,5842,False
OCNC(=O)C1=CC=CC=C1,368.15,OCHEM,21398,True
CCOC(=O)C1=C(N)SC=C1C1=CC=CC=C1,365.15,OCHEM,21153,True
OC(=O)C1(CCCCC1)C1=C(Cl)C=CC=C1F,404.15,OCHEM,6813,True
OC(=O)C1=CN2C=CN=C2C=C1,523.15,OCHEM,3208,True
OC1CCCCCCCCCCCCCC1,353.65,OCHEM,10627,True
COC1=CC(=CC=C1O)C1NN2C(S1)=NN=C2C1=CC=CC=C1OC,410.15,OCHEM,17896,True
COC1=NC(=NC(Cl)=N1)N1CCCCCC1,388.15,Enamine,22207,True
OC(=O)C1=CC=C(I)C=C1,545.15,Bradley,2402,True
CC(C)(C)C1=CC=C(C=C1)C(=O)NN,402.15,OCHEM,20621,True
CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,342.15,OCHEM,10903,True
CCCCC(C)CC(O)C=CC1C(O)CC(=O)C1CCCCC=CC(O)=O,370.15,Bergstrom,216,True
OC(=O)C1=CC=C(OC2=CC=CC=C2)O1,399.15,OCHEM,5214,True
COC(=O)CCCCCCC(O)=O,291.15,OCHEM,600,True
CSC(=O)C1=C2SN=NC2=CC=C1,406.15,OCHEM,12012,True
COC1=CC=C(F)C(F)=C1O,319.15,OCHEM,18134,True
CC(Cl)C(=O)C1=C(N)N(C)C(=O)N(C)C1=O,414.15,Enamine,2645,True
CN1C=CC(=N1)N1CCCC(Br)C1=O,378.15,Enamine,21308,True
CC(C)NC(=O)NC(=O)CCl,360.15,Enamine,1390,True
OC(=O)C1CCC2=C(C1)NN=C2,508.15,Enamine,21160,True
OC(=O)CC1=C(Cl)C=C(Cl)C=C1,402.15,OCHEM,18868,True
[O-][N+](=O)C1=C2C=CC=NC2=CC=C1F,358.15,Enamine,6400,True
NS(=O)(=O)C1=CC(C(O)=O)=C(F)C(Cl)=C1,502.15,Enamine,4926,True
COC1=C(C=CC=C1)C1=CN=C(CCl)O1,360.15,Enamine,21605,True
NC1=NC=CN=C1Cl,442.15,OCHEM,19035,True
CC1(C)C2=CC=CC(P(C3=CC=CC=C3)C3=CC=CC=C3)=C2OC2=C1C=CC=C2P(C1=CC=CC=C1)C1=CC=CC=C1,501.15,OCHEM,2594,False
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,223.15,OCHEM,211,True
CON(C)C(=O)NC1=CC=C(Br)C(Cl)=C1,369.15,OCHEM,359,True
OC(=O)CCSC1=C2C=CC(Cl)=CC2=NC=C1,483.15,Enamine,3518,True
CC(=C/C=C/C1=CC=CC=C1)C(O)=O,432.15,OCHEM,12963,True
CN(C1=CC=CC=C1)C1=C(C=CC=C1)C(O)=O,379.15,Enamine,12657,True
ClCC(=O)NCC1=CC=C(C=C1)C(=O)N1CCCC1,402.15,Enamine,10386,True
IC1=CC(CN2C=NC=N2)=CC=C1,327.15,OCHEM,5282,True
OC(C1=CC=CC=C1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,436.15,OCHEM,12322,True
COC1=CC(OC)=C(C=C1)C(=O)C1=CC=CC=C1,355.15,Enamine,14732,True
NC1=NC=C(C=C1)C(F)(F)F,320.15,OCHEM,19067,False
CC1=C(C(=NN1)C(O)=O)[N+]([O-])=O,457.15,Enamine,15768,False
O=C1CC2CCCC3=C2C1=CC=C3,369.15,Enamine,6289,True
ClC1=CC=C(C=C1)C1CC(=O)N1,364.15,Enamine,21266,False
OC(=O)C=CC1=C(Cl)C2=C(C=CC=C2)S1(=O)=O,540.15,Enamine,8246,True
CC(C)C1=C(N=NN1C1=CC=C(F)C=C1)C(O)=O,420.15,Enamine,11216,True
CC(=O)C1=C(C)C=C(O)C=C1,401.15,OCHEM,9563,True
FC1=C(F)C=C(C=C1)C1=CN=C(N1)C1CCNCC1,461.15,Enamine,15738,True
ClC(=O)CCC(Cl)=O,291.65,Bradley,2369,True
ClS(=O)(=O)C1=CNC(=O)NC1=O,429.15,Enamine,7296,True
CC1=NN=NN1C1=CC(N)=CC=C1,395.15,Enamine,11712,True
CN1C(Cl)=C(C=O)C2=C1C=CC(C=O)=C2,438.15,Enamine,2252,True
BrC1=CC(=C(Br)C=C1)S(=O)(=O)CC#N,408.15,Enamine,1591,True
NC1=NC(=CS1)C1=CC=C(Cl)S1,372.15,Enamine,968,True
CC(=O)NC1=CC=C(C=C1)C1=CC=C(C=C1)N(NC1=CC=CC=C1)C(C)=O,506.15,OCHEM,16204,True
CC1=CC=C(C=C1)S(=O)(=O)N1CCCC(C1)C(O)=O,423.15,Enamine,181,True
